symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
6989.HK,Excellence Commercial Property & Facilities Management Group Limited,EQUITY,HKD,hongkong,"{'raw': 3880712960, 'fmt': '3.881B', 'longFmt': '3,880,712,960'}",494648836,"excellence,commercial"
0105.HK,Associated International Hotels Limited,EQUITY,HKD,hongkong,"{'raw': 3888000000, 'fmt': '3.888B', 'longFmt': '3,888,000,000'}",495577667,"associated,international"
2190.HK,"Zylox-Tonbridge Medical Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3882443776, 'fmt': '3.882B', 'longFmt': '3,882,443,776'}",494869452,zylox-tonbridge
1709.HK,DL Holdings Group Limited,EQUITY,HKD,hongkong,"{'raw': 3861323776, 'fmt': '3.861B', 'longFmt': '3,861,323,776'}",492177425,"dl,holdings"
1140.HK,Wealthking Investments Limited,EQUITY,HKD,hongkong,"{'raw': 3852359936, 'fmt': '3.852B', 'longFmt': '3,852,359,936'}",491034864,wealthking
1596.HK,Hebei Yichen Industrial Group Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 3806841344, 'fmt': '3.807B', 'longFmt': '3,806,841,344'}",485232910,yichen
1672.HK,Ascletis Pharma Inc.,EQUITY,HKD,hongkong,"{'raw': 3781820416, 'fmt': '3.782B', 'longFmt': '3,781,820,416'}",482043657,ascletis
1003.HK,Huanxi Media Group Limited,EQUITY,HKD,hongkong,"{'raw': 3802728704, 'fmt': '3.803B', 'longFmt': '3,802,728,704'}",484708699,huanxi
2552.HK,Hua Medicine (Shanghai) Ltd.,EQUITY,HKD,hongkong,"{'raw': 3796382976, 'fmt': '3.796B', 'longFmt': '3,796,382,976'}",483899850,"hua,medicine"
0798.HK,China Electronics Optics Valley Union Holding Company Limited,EQUITY,HKD,hongkong,"{'raw': 3784888320, 'fmt': '3.785B', 'longFmt': '3,784,888,320'}",482434703,"china,electronics"
1817.HK,Mulsanne Group Holding Limited,EQUITY,HKD,hongkong,"{'raw': 3780999936, 'fmt': '3.781B', 'longFmt': '3,780,999,936'}",481939076,"mulsanne,group"
1921.HK,Dalipal Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3731190272, 'fmt': '3.731B', 'longFmt': '3,731,190,272'}",475590167,dalipal
1996.HK,Redsun Properties Group Limited,EQUITY,HKD,hongkong,"{'raw': 3739276800, 'fmt': '3.739B', 'longFmt': '3,739,276,800'}",476620904,redsun
3318.HK,China Boton Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 3738564352, 'fmt': '3.739B', 'longFmt': '3,738,564,352'}",476530093,boton
2001.HK,China New Higher Education Group Limited,EQUITY,HKD,hongkong,"{'raw': 3734016512, 'fmt': '3.734B', 'longFmt': '3,734,016,512'}",475950409,"china,new,higher"
0906.HK,CPMC Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3729957120, 'fmt': '3.73B', 'longFmt': '3,729,957,120'}",475432986,cpmc
0207.HK,Joy City Property Limited,EQUITY,HKD,hongkong,"{'raw': 3700086016, 'fmt': '3.7B', 'longFmt': '3,700,086,016'}",471625513,"joy,city"
0026.HK,"China Motor Bus Company, Limited",EQUITY,HKD,hongkong,"{'raw': 3692610048, 'fmt': '3.693B', 'longFmt': '3,692,610,048'}",470672601,"china,motor"
2279.HK,"Yonghe Medical Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3642122752, 'fmt': '3.642B', 'longFmt': '3,642,122,752'}",464237319,yonghe
2117.HK,Datang Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3654287104, 'fmt': '3.654B', 'longFmt': '3,654,287,104'}",465787829,"datang,group"
3382.HK,Tianjin Port Development Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3633219840, 'fmt': '3.633B', 'longFmt': '3,633,219,840'}",463102524,"tianjin,port"
3836.HK,China Harmony Auto Holding Limited,EQUITY,HKD,hongkong,"{'raw': 3607577856, 'fmt': '3.608B', 'longFmt': '3,607,577,856'}",459834109,"china,harmony"
0799.HK,IGG Inc,EQUITY,HKD,hongkong,"{'raw': 3615332608, 'fmt': '3.615B', 'longFmt': '3,615,332,608'}",460822556,igg
2235.HK,"MicroTech Medical (Hangzhou) Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3584756224, 'fmt': '3.585B', 'longFmt': '3,584,756,224'}",456925187,microtech
0520.HK,"Xiabuxiabu Catering Management (China) Holdings Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3583470080, 'fmt': '3.583B', 'longFmt': '3,583,470,080'}",456761251,xiabuxiabu
1848.HK,China Aircraft Leasing Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3580347648, 'fmt': '3.58B', 'longFmt': '3,580,347,648'}",456363255,"china,aircraft"
0568.HK,Shandong Molong Petroleum Machinery Company Limited,EQUITY,HKD,hongkong,"{'raw': 3547759872, 'fmt': '3.548B', 'longFmt': '3,547,759,872'}",452209506,molong
1890.HK,China Kepei Education Group Limited,EQUITY,HKD,hongkong,"{'raw': 3546840064, 'fmt': '3.547B', 'longFmt': '3,546,840,064'}",452092265,kepei
1708.HK,Nanjing Sample Technology Company Limited,EQUITY,HKD,hongkong,"{'raw': 3540498944, 'fmt': '3.54B', 'longFmt': '3,540,498,944'}",451284004,"nanjing,sample"
0108.HK,GR Properties Limited,EQUITY,HKD,hongkong,"{'raw': 3519307008, 'fmt': '3.519B', 'longFmt': '3,519,307,008'}",448582808,"gr,properties"
0258.HK,Tomson Group Limited,EQUITY,HKD,hongkong,"{'raw': 3508433408, 'fmt': '3.508B', 'longFmt': '3,508,433,408'}",447196822,tomson
1873.HK,Viva Biotech Holdings,EQUITY,HKD,hongkong,"{'raw': 3505255168, 'fmt': '3.505B', 'longFmt': '3,505,255,168'}",446791713,"viva,biotech"
1468.HK,Kingkey Financial International (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 3496807424, 'fmt': '3.497B', 'longFmt': '3,496,807,424'}",445714935,kingkey
2392.HK,Xuan Wu Cloud Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3490799872, 'fmt': '3.491B', 'longFmt': '3,490,799,872'}",444949192,"xuan,wu"
1357.HK,"Meitu, Inc.",EQUITY,HKD,hongkong,"{'raw': 3485369344, 'fmt': '3.485B', 'longFmt': '3,485,369,344'}",444256998,meitu
0580.HK,Sun.King Technology Group Limited,EQUITY,HKD,hongkong,"{'raw': 3484573696, 'fmt': '3.485B', 'longFmt': '3,484,573,696'}",444155582,sunking
1952.HK,Everest Medicines Limited,EQUITY,HKD,hongkong,"{'raw': 3464798208, 'fmt': '3.465B', 'longFmt': '3,464,798,208'}",441634931,"everest,medicines"
0808.HK,Prosperity Real Estate Investment Trust,EQUITY,HKD,hongkong,"{'raw': 3423853056, 'fmt': '3.424B', 'longFmt': '3,423,853,056'}",436415923,"prosperity,real"
1167.HK,"Jacobio Pharmaceuticals Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3394433024, 'fmt': '3.394B', 'longFmt': '3,394,433,024'}",432665946,jacobio
0098.HK,Xingfa Aluminium Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3377274368, 'fmt': '3.377B', 'longFmt': '3,377,274,368'}",430478846,xingfa
2821.HK,ABF Pan Asia Bond Index,EQUITY,USD,hongkong,"{'raw': 3367082752, 'fmt': '3.367B', 'longFmt': '3,367,082,752'}",429179788,abf
1450.HK,Century Sage Scientific Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3365036544, 'fmt': '3.365B', 'longFmt': '3,365,036,544'}",428918971,"century,sage"
3886.HK,Town Health International Medical Group Limited,EQUITY,HKD,hongkong,"{'raw': 3355752448, 'fmt': '3.356B', 'longFmt': '3,355,752,448'}",427735589,"town,health"
2217.HK,Tam Jai International Co. Limited,EQUITY,HKD,hongkong,"{'raw': 3351200000, 'fmt': '3.351B', 'longFmt': '3,351,200,000'}",427155318,"tam,jai"
8279.HK,AGTech Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3326605312, 'fmt': '3.327B', 'longFmt': '3,326,605,312'}",424020396,agtech
6633.HK,Qingci Games Inc.,EQUITY,HKD,hongkong,"{'raw': 3318384128, 'fmt': '3.318B', 'longFmt': '3,318,384,128'}",422972496,qingci
0332.HK,Yuan Heng Gas Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3272809984, 'fmt': '3.273B', 'longFmt': '3,272,809,984'}",417163461,"yuan,heng"
6638.HK,"OneConnect Financial Technology Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3264244224, 'fmt': '3.264B', 'longFmt': '3,264,244,224'}",416071640,oneconnect
1785.HK,"Chengdu Expressway Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3262516992, 'fmt': '3.263B', 'longFmt': '3,262,516,992'}",415851481,"chengdu,expressway"
1098.HK,Road King Infrastructure Limited,EQUITY,HKD,hongkong,"{'raw': 3259616000, 'fmt': '3.26B', 'longFmt': '3,259,616,000'}",415481711,"road,king"
1034.HK,Fullwealth International Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3248000000, 'fmt': '3.248B', 'longFmt': '3,248,000,000'}",414001096,fullwealth
2383.HK,TOM Group Limited,EQUITY,HKD,hongkong,"{'raw': 3245978112, 'fmt': '3.246B', 'longFmt': '3,245,978,112'}",413743380,"tom,group"
0662.HK,Asia Financial Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3226726912, 'fmt': '3.227B', 'longFmt': '3,226,726,912'}",411289556,"asia,financial"
1902.HK,"Yincheng International Holding Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3226720768, 'fmt': '3.227B', 'longFmt': '3,226,720,768'}",411288773,yincheng
1651.HK,Precision Tsugami (China) Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 3221601792, 'fmt': '3.222B', 'longFmt': '3,221,601,792'}",410636291,tsugami
9990.HK,Archosaur Games Inc.,EQUITY,HKD,hongkong,"{'raw': 3206904832, 'fmt': '3.207B', 'longFmt': '3,206,904,832'}",408762967,archosaur
2322.HK,Hong Kong ChaoShang Group Limited,EQUITY,HKD,hongkong,"{'raw': 3584922112, 'fmt': '3.585B', 'longFmt': '3,584,922,112'}",456946332,chaoshang
1432.HK,China Shengmu Organic Milk Limited,EQUITY,HKD,hongkong,"{'raw': 3184893952, 'fmt': '3.185B', 'longFmt': '3,184,893,952'}",405957385,shengmu
1463.HK,C-Link Squared Limited,EQUITY,HKD,hongkong,"{'raw': 3184000000, 'fmt': '3.184B', 'longFmt': '3,184,000,000'}",405843439,c-link
0860.HK,Apollo Future Mobility Group Limited,EQUITY,HKD,hongkong,"{'raw': 3173389056, 'fmt': '3.173B', 'longFmt': '3,173,389,056'}",404490932,"apollo,future"
1681.HK,Consun Pharmaceutical Group Limited,EQUITY,HKD,hongkong,"{'raw': 3163334144, 'fmt': '3.163B', 'longFmt': '3,163,334,144'}",403209299,consun
1091.HK,South Manganese Investment Limited,EQUITY,HKD,hongkong,"{'raw': 3119898624, 'fmt': '3.12B', 'longFmt': '3,119,898,624'}",397672860,"south,manganese"
1931.HK,IVD Medical Holding Limited,EQUITY,HKD,hongkong,"{'raw': 3138936576, 'fmt': '3.139B', 'longFmt': '3,138,936,576'}",400099502,ivd
0330.HK,Esprit Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3029170176, 'fmt': '3.029B', 'longFmt': '3,029,170,176'}",386108305,"esprit,holdings"
2197.HK,"Clover Biopharmaceuticals, Ltd.",EQUITY,HKD,hongkong,"{'raw': 3057410304, 'fmt': '3.057B', 'longFmt': '3,057,410,304'}",389707887,biopharmaceuticals
1969.HK,"China Chunlai Education Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3048000000, 'fmt': '3.048B', 'longFmt': '3,048,000,000'}",388508418,chunlai
1571.HK,Xin Point Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3038817280, 'fmt': '3.039B', 'longFmt': '3,038,817,280'}",387337957,"xin,point"
1660.HK,Zhaobangji Properties Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3035549952, 'fmt': '3.036B', 'longFmt': '3,035,549,952'}",386921493,zhaobangji
1270.HK,Langham Hospitality Investments Limited,EQUITY,HKD,hongkong,"{'raw': 2995354368, 'fmt': '2.995B', 'longFmt': '2,995,354,368'}",381798027,"langham,hospitality"
0259.HK,Yeebo (International Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 2989643520, 'fmt': '2.99B', 'longFmt': '2,989,643,520'}",381070103,yeebo
1122.HK,"Qingling Motors Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2978724096, 'fmt': '2.979B', 'longFmt': '2,978,724,096'}",379678276,qingling
1223.HK,Symphony Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2974220032, 'fmt': '2.974B', 'longFmt': '2,974,220,032'}",379104173,"symphony,holdings"
8137.HK,Honbridge Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2969916160, 'fmt': '2.97B', 'longFmt': '2,969,916,160'}",378555587,honbridge
1090.HK,Da Ming International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2969655040, 'fmt': '2.97B', 'longFmt': '2,969,655,040'}",378522304,"da,ming"
0807.HK,SIIC Environment Holdings Ltd.,EQUITY,HKD,hongkong,"{'raw': 2993132800, 'fmt': '2.993B', 'longFmt': '2,993,132,800'}",381514859,siic
1725.HK,Hong Kong Aerospace Technology Group Limited,EQUITY,HKD,hongkong,"{'raw': 2935500032, 'fmt': '2.936B', 'longFmt': '2,935,500,032'}",374168790,"hong,kong,aerospace"
6669.HK,Acotec Scientific Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2908249856, 'fmt': '2.908B', 'longFmt': '2,908,249,856'}",370695391,acotec
1050.HK,Karrie International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2890473216, 'fmt': '2.89B', 'longFmt': '2,890,473,216'}",368429520,"karrie,international"
0709.HK,Giordano International Limited,EQUITY,HKD,hongkong,"{'raw': 2889460224, 'fmt': '2.889B', 'longFmt': '2,889,460,224'}",368300400,"giordano,international"
2448.HK,Space Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2885479936, 'fmt': '2.885B', 'longFmt': '2,885,479,936'}",367793059,"space,group"
2418.HK,"Deewin Tianxia Co., Ltd",EQUITY,HKD,hongkong,"{'raw': 2884491520, 'fmt': '2.884B', 'longFmt': '2,884,491,520'}",367667072,deewin
0596.HK,Inspur International Limited,EQUITY,HKD,hongkong,"{'raw': 2877638400, 'fmt': '2.878B', 'longFmt': '2,877,638,400'}",366793551,inspur
1966.HK,China SCE Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2871048448, 'fmt': '2.871B', 'longFmt': '2,871,048,448'}",365953573,"china,sce"
0838.HK,EVA Precision Industrial Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2859536640, 'fmt': '2.86B', 'longFmt': '2,859,536,640'}",364486239,"eva,precision"
0088.HK,Tai Cheung Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2840642560, 'fmt': '2.841B', 'longFmt': '2,840,642,560'}",362077935,"tai,cheung"
0078.HK,Regal Hotels International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2840208128, 'fmt': '2.84B', 'longFmt': '2,840,208,128'}",362022561,"regal,hotels"
0451.HK,GCL New Energy Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2825192704, 'fmt': '2.825B', 'longFmt': '2,825,192,704'}",360108644,"gcl,new"
1272.HK,"Datang Environment Industry Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2819162880, 'fmt': '2.819B', 'longFmt': '2,819,162,880'}",359340062,"datang,environment"
2772.HK,Zhongliang Holdings Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 2793796096, 'fmt': '2.794B', 'longFmt': '2,793,796,096'}",356106726,zhongliang
3833.HK,"Xinjiang Xinxin Mining Industry Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2762499840, 'fmt': '2.762B', 'longFmt': '2,762,499,840'}",352117599,xinxin
1233.HK,Times China Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2753384192, 'fmt': '2.753B', 'longFmt': '2,753,384,192'}",350955688,"times,china"
1523.HK,Plover Bay Technologies Limited,EQUITY,HKD,hongkong,"{'raw': 2734799872, 'fmt': '2.735B', 'longFmt': '2,734,799,872'}",348586867,"plover,bay"
0750.HK,China Shuifa Singyes Energy Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2722766592, 'fmt': '2.723B', 'longFmt': '2,722,766,592'}",347053065,shuifa
1345.HK,China Pioneer Pharma Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2716092160, 'fmt': '2.716B', 'longFmt': '2,716,092,160'}",346202319,"china,pioneer"
2219.HK,Chaoju Eye Care Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2674822656, 'fmt': '2.675B', 'longFmt': '2,674,822,656'}",340941968,chaoju
0400.HK,"Ingdan, Inc.",EQUITY,HKD,hongkong,"{'raw': 2700031232, 'fmt': '2.7B', 'longFmt': '2,700,031,232'}",344155139,ingdan
6996.HK,Antengene Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 2690751232, 'fmt': '2.691B', 'longFmt': '2,690,751,232'}",342972278,antengene
0163.HK,Emperor International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2684611584, 'fmt': '2.685B', 'longFmt': '2,684,611,584'}",342189698,"emperor,international"
2256.HK,Abbisko Cayman Limited,EQUITY,HKD,hongkong,"{'raw': 2680776704, 'fmt': '2.681B', 'longFmt': '2,680,776,704'}",341700891,abbisko
0194.HK,Liu Chong Hing Investment Limited,EQUITY,HKD,hongkong,"{'raw': 2676581888, 'fmt': '2.677B', 'longFmt': '2,676,581,888'}",341166206,"liu,chong"
1263.HK,PC Partner Group Limited,EQUITY,HKD,hongkong,"{'raw': 2672949760, 'fmt': '2.673B', 'longFmt': '2,672,949,760'}",340703242,"pc,partner"
1899.HK,Xingda International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2676544512, 'fmt': '2.677B', 'longFmt': '2,676,544,512'}",341161442,xingda
1341.HK,Hao Tian International Construction Investment Group Limited,EQUITY,HKD,hongkong,"{'raw': 2656212992, 'fmt': '2.656B', 'longFmt': '2,656,212,992'}",338569917,"hao,tian"
2718.HK,"Shanghai Dongzheng Automotive Finance Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2653166080, 'fmt': '2.653B', 'longFmt': '2,653,166,080'}",338181547,dongzheng
9616.HK,Neusoft Education Technology Co. Limited,EQUITY,HKD,hongkong,"{'raw': 2661451264, 'fmt': '2.661B', 'longFmt': '2,661,451,264'}",339237605,neusoft
0279.HK,Arta TechFin Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 2634134016, 'fmt': '2.634B', 'longFmt': '2,634,134,016'}",335755656,techfin
6988.HK,Joy Spreader Group Inc.,EQUITY,HKD,hongkong,"{'raw': 2585403904, 'fmt': '2.585B', 'longFmt': '2,585,403,904'}",329544350,"joy,spreader"
9911.HK,Newborn Town Inc.,EQUITY,HKD,hongkong,"{'raw': 2620684032, 'fmt': '2.621B', 'longFmt': '2,620,684,032'}",334041275,"newborn,town"
0419.HK,Huayi Tencent Entertainment Company Limited,EQUITY,HKD,hongkong,"{'raw': 2608377600, 'fmt': '2.608B', 'longFmt': '2,608,377,600'}",332472656,huayi
0607.HK,Fullshare Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2606038016, 'fmt': '2.606B', 'longFmt': '2,606,038,016'}",332174444,fullshare
2360.HK,Best Mart 360 Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2640000000, 'fmt': '2.64B', 'longFmt': '2,640,000,000'}",336503354,"best,mart"
9955.HK,ClouDr Group Limited,EQUITY,HKD,hongkong,"{'raw': 2588708864, 'fmt': '2.589B', 'longFmt': '2,588,708,864'}",329965612,cloudr
0025.HK,Chevalier International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2581484544, 'fmt': '2.581B', 'longFmt': '2,581,484,544'}",329044776,"chevalier,international"
2126.HK,JW (Cayman) Therapeutics Co. Ltd,EQUITY,HKD,hongkong,"{'raw': 2581161728, 'fmt': '2.581B', 'longFmt': '2,581,161,728'}",329003628,"jw,cayman"
0626.HK,Public Financial Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2580111872, 'fmt': '2.58B', 'longFmt': '2,580,111,872'}",328869810,"public,financial"
3393.HK,Wasion Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2569370368, 'fmt': '2.569B', 'longFmt': '2,569,370,368'}",327500662,wasion
6820.HK,FriendTimes Inc.,EQUITY,HKD,hongkong,"{'raw': 2551594240, 'fmt': '2.552B', 'longFmt': '2,551,594,240'}",325234856,friendtimes
6601.HK,Cheerwin Group Limited,EQUITY,HKD,hongkong,"{'raw': 2546660352, 'fmt': '2.547B', 'longFmt': '2,546,660,352'}",324605966,cheerwin
1442.HK,Infinity Logistics and Transport Ventures Limited,EQUITY,HKD,hongkong,"{'raw': 2518080000, 'fmt': '2.518B', 'longFmt': '2,518,080,000'}",320963017,"infinity,logistics"
0875.HK,China Finance Investment Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2537229312, 'fmt': '2.537B', 'longFmt': '2,537,229,312'}",323403854,"china,finance"
1427.HK,China Tianbao Group Development Company Limited,EQUITY,HKD,hongkong,"{'raw': 2509313536, 'fmt': '2.509B', 'longFmt': '2,509,313,536'}",319845614,tianbao
0695.HK,Dongwu Cement International Limited,EQUITY,HKD,hongkong,"{'raw': 2506080000, 'fmt': '2.506B', 'longFmt': '2,506,080,000'}",319433457,dongwu
0050.HK,Hong Kong Ferry (Holdings) Company Limited,EQUITY,HKD,hongkong,"{'raw': 2493917952, 'fmt': '2.494B', 'longFmt': '2,493,917,952'}",317883241,"hong,kong,ferry"
6909.HK,BetterLife Holding Limited,EQUITY,HKD,hongkong,"{'raw': 2489999872, 'fmt': '2.49B', 'longFmt': '2,489,999,872'}",317383829,betterlife
1084.HK,Green Future Food Hydrocolloid Marine Science Company Limited,EQUITY,HKD,hongkong,"{'raw': 2487096576, 'fmt': '2.487B', 'longFmt': '2,487,096,576'}",317013765,"green,future"
1543.HK,"Guangdong Join-Share Financing Guarantee Investment Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2481656064, 'fmt': '2.482B', 'longFmt': '2,481,656,064'}",316320299,join-share
9913.HK,Chi Kan Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2480000000, 'fmt': '2.48B', 'longFmt': '2,480,000,000'}",316109211,"chi,kan"
1773.HK,Tianli International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2477099776, 'fmt': '2.477B', 'longFmt': '2,477,099,776'}",315739539,tianli
3989.HK,Capital Environment Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2472983040, 'fmt': '2.473B', 'longFmt': '2,472,983,040'}",315214806,"capital,environment"
0818.HK,Hi Sun Technology (China) Limited,EQUITY,HKD,hongkong,"{'raw': 2471378688, 'fmt': '2.471B', 'longFmt': '2,471,378,688'}",315010310,"hi,sun"
6819.HK,IntelliCentrics Global Holdings Ltd.,EQUITY,HKD,hongkong,"{'raw': 2461844736, 'fmt': '2.462B', 'longFmt': '2,461,844,736'}",313795080,intellicentrics
0609.HK,Tiande Chemical Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2458355712, 'fmt': '2.458B', 'longFmt': '2,458,355,712'}",313350357,tiande
0337.HK,Greenland Hong Kong Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2456854272, 'fmt': '2.457B', 'longFmt': '2,456,854,272'}",313158978,"greenland,hong"
1569.HK,Minsheng Education Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 2446277632, 'fmt': '2.446B', 'longFmt': '2,446,277,632'}",311810844,"minsheng,education"
1599.HK,"Beijing Urban Construction Design & Development Group Co., Limited",EQUITY,HKD,hongkong,"{'raw': 2441092608, 'fmt': '2.441B', 'longFmt': '2,441,092,608'}",311149943,"beijing,urban"
2060.HK,Pujiang International Group Limited,EQUITY,HKD,hongkong,"{'raw': 2433132032, 'fmt': '2.433B', 'longFmt': '2,433,132,032'}",310135261,pujiang
2191.HK,SF Real Estate Investment Trust,EQUITY,HKD,hongkong,"{'raw': 2416000000, 'fmt': '2.416B', 'longFmt': '2,416,000,000'}",307951554,"sf,real"
2385.HK,Readboy Education Holding Company Limited,EQUITY,HKD,hongkong,"{'raw': 2397120000, 'fmt': '2.397B', 'longFmt': '2,397,120,000'}",305545045,readboy
8083.HK,China Youzan Limited,EQUITY,HKD,hongkong,"{'raw': 2394808064, 'fmt': '2.395B', 'longFmt': '2,394,808,064'}",305250358,youzan
3700.HK,Inkeverse Group Limited,EQUITY,HKD,hongkong,"{'raw': 2388282624, 'fmt': '2.388B', 'longFmt': '2,388,282,624'}",304418604,inkeverse
1005.HK,Matrix Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2382039552, 'fmt': '2.382B', 'longFmt': '2,382,039,552'}",303622840,"matrix,holdings"
0382.HK,Edvantage Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2348808192, 'fmt': '2.349B', 'longFmt': '2,348,808,192'}",299387059,edvantage
6900.HK,Sunkwan Properties Group Limited,EQUITY,HKD,hongkong,"{'raw': 2342422272, 'fmt': '2.342B', 'longFmt': '2,342,422,272'}",298573088,sunkwan
2276.HK,"Shanghai Conant Optical Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 2333501952, 'fmt': '2.334B', 'longFmt': '2,333,501,952'}",297436073,"shanghai,conant"
2231.HK,JY Grandmark Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2337561344, 'fmt': '2.338B', 'longFmt': '2,337,561,344'}",297953497,grandmark
1184.HK,S.A.S. Dragon Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2315596800, 'fmt': '2.316B', 'longFmt': '2,315,596,800'}",295153822,"sas,dragon"
1332.HK,Touyun Biotech Group Limited,EQUITY,HKD,hongkong,"{'raw': 2300878848, 'fmt': '2.301B', 'longFmt': '2,300,878,848'}",293277822,touyun
2225.HK,Jinhai International Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2300100096, 'fmt': '2.3B', 'longFmt': '2,300,100,096'}",293178559,jinhai
0331.HK,FSE Lifestyle Services Limited,EQUITY,HKD,hongkong,"{'raw': 2285999872, 'fmt': '2.286B', 'longFmt': '2,285,999,872'}",291381297,"fse,lifestyle"
2130.HK,CN Logistics International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2272302848, 'fmt': '2.272B', 'longFmt': '2,272,302,848'}",289635428,"cn,logistics"
0411.HK,Lam Soon (Hong Kong) Limited,EQUITY,HKD,hongkong,"{'raw': 2287527424, 'fmt': '2.288B', 'longFmt': '2,287,527,424'}",291576004,"lam,soon"
1948.HK,Uju Holding Limited,EQUITY,HKD,hongkong,"{'raw': 2261999872, 'fmt': '2.262B', 'longFmt': '2,261,999,872'}",288322176,uju
2142.HK,HBM Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2258225664, 'fmt': '2.258B', 'longFmt': '2,258,225,664'}",287841102,"hbm,holdings"
1628.HK,Yuzhou Group Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 2257648896, 'fmt': '2.258B', 'longFmt': '2,257,648,896'}",287767585,yuzhou
6908.HK,HG Semiconductor Limited,EQUITY,HKD,hongkong,"{'raw': 2248728064, 'fmt': '2.249B', 'longFmt': '2,248,728,064'}",286630506,"hg,semiconductor"
2368.HK,Eagle Nice (International) Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 2247298048, 'fmt': '2.247B', 'longFmt': '2,247,298,048'}",286448231,"eagle,nice"
